41.386,46.574,51.081,55.254,59.225,63.056,66.786,70.439,74.03,77.572,81.073,84.539,87.977,91.389,94.779,98.15,101.5,104.84,108.17,111.49,114.79,118.08,121.37,124.64,127.91,131.18,134.43,137.69,140.93,144.17,147.41,150.64,153.87,157.09,160.31,163.53,166.75,169.96,173.17,176.37,179.58,182.78,185.98,189.18,192.37,195.57,198.76,201.95,205.14,208.33,211.51,214.7,217.88,221.06,224.24,227.42,230.6,233.78,236.96,240.13,243.31,246.48,249.66,252.83,256,259.17,262.34,265.51,268.68,271.85,275.02,278.18,281.35,284.52,287.68,290.85,294.01,297.17,300.34,303.5,306.66,309.82,312.99,316.15,319.31,322.47,325.63,328.79,331.95,335.11,338.27,341.42,344.58,347.74,350.9,354.05,357.21,360.37,363.52,366.68
42.44,47.666,52.2,56.397,60.387,64.236,67.982,71.648,75.253,78.806,82.318,85.794,89.241,92.662,96.061,99.44,102.8,106.15,109.48,112.8,116.11,119.41,122.7,125.98,129.26,132.53,135.79,139.04,142.29,145.54,148.78,152.01,155.24,158.47,161.7,164.92,168.13,171.35,174.56,177.77,180.98,184.18,187.38,190.58,193.78,196.98,200.17,203.37,206.56,209.75,212.93,216.12,219.31,222.49,225.67,228.86,232.04,235.22,238.39,241.57,244.75,247.92,251.1,254.27,257.45,260.62,263.79,266.96,270.13,273.3,276.47,279.64,282.81,285.97,289.14,292.31,295.47,298.64,301.8,304.96,308.13,311.29,314.45,317.62,320.78,323.94,327.1,330.26,333.42,336.58,339.74,342.9,346.06,349.22,352.37,355.53,358.69,361.85,365,368.16
43.494,48.755,53.317,57.537,61.547,65.413,69.174,72.855,76.472,80.037,83.56,87.046,90.502,93.932,97.339,100.73,104.09,107.45,110.79,114.11,117.43,120.74,124.03,127.32,130.6,133.87,137.14,140.4,143.65,146.9,150.14,153.38,156.62,159.85,163.07,166.3,169.52,172.74,175.95,179.16,182.37,185.58,188.79,191.99,195.19,198.39,201.58,204.78,207.97,211.16,214.35,217.54,220.73,223.92,227.1,230.28,233.47,236.65,239.83,243.01,246.19,249.36,252.54,255.71,258.89,262.06,265.24,268.41,271.58,274.75,277.92,281.09,284.26,287.43,290.6,293.76,296.93,300.09,303.26,306.43,309.59,312.75,315.92,319.08,322.24,325.41,328.57,331.73,334.89,338.05,341.21,344.37,347.53,350.69,353.85,357.01,360.17,363.32,366.48,369.64
44.546,49.844,54.433,58.675,62.704,66.588,70.364,74.059,77.688,81.265,84.798,88.295,91.761,95.199,98.614,102.01,105.39,108.75,112.09,115.42,118.75,122.06,125.36,128.65,131.93,135.21,138.48,141.75,145,148.26,151.5,154.75,157.99,161.22,164.45,167.68,170.9,174.12,177.34,180.56,183.77,186.98,190.18,193.39,196.59,199.79,202.99,206.19,209.39,212.58,215.77,218.96,222.15,225.34,228.53,231.71,234.9,238.08,241.26,244.44,247.62,250.8,253.98,257.15,260.33,263.51,266.68,269.85,273.03,276.2,279.37,282.54,285.71,288.88,292.05,295.22,298.38,301.55,304.72,307.88,311.05,314.22,317.38,320.54,323.71,326.87,330.03,333.2,336.36,339.52,342.68,345.84,349,352.16,355.32,358.48,361.64,364.8,367.96,371.12
45.598,50.931,55.546,59.811,63.859,67.76,71.551,75.26,78.902,82.49,86.034,89.541,93.016,96.463,99.886,103.29,106.67,110.04,113.39,116.73,120.06,123.37,126.68,129.98,133.27,136.55,139.82,143.09,146.36,149.61,152.86,156.11,159.35,162.59,165.82,169.06,172.28,175.51,178.73,181.94,185.16,188.37,191.58,194.79,197.99,201.2,204.4,207.6,210.8,213.99,217.19,220.38,223.57,226.76,229.95,233.14,236.32,239.51,242.69,245.87,249.05,252.23,255.41,258.59,261.77,264.95,268.12,271.3,274.47,277.64,280.82,283.99,287.16,290.33,293.5,296.67,299.84,303.01,306.17,309.34,312.51,315.67,318.84,322.01,325.17,328.33,331.5,334.66,337.82,340.99,344.15,347.31,350.47,353.63,356.79,359.95,363.11,366.27,369.43,372.59
46.648,52.016,56.658,60.945,65.012,68.929,72.736,76.458,80.113,83.713,87.267,90.784,94.268,97.724,101.16,104.57,107.96,111.33,114.69,118.03,121.37,124.69,128,131.3,134.6,137.89,141.16,144.44,147.7,150.96,154.22,157.47,160.72,163.96,167.19,170.43,173.66,176.89,180.11,183.33,186.55,189.76,192.97,196.19,199.39,202.6,205.8,209,212.2,215.4,218.6,221.79,224.99,228.18,231.37,234.56,237.74,240.93,244.12,247.3,250.48,253.67,256.85,260.03,263.21,266.38,269.56,272.74,275.91,279.09,282.26,285.43,288.61,291.78,294.95,298.12,301.29,304.46,307.63,310.8,313.96,317.13,320.3,323.46,326.63,329.8,332.96,336.12,339.29,342.45,345.61,348.78,351.94,355.1,358.26,361.42,364.58,367.75,370.91,374.07
47.698,53.1,57.769,62.077,66.163,70.097,73.918,77.654,81.321,84.932,88.498,92.024,95.517,98.982,102.42,105.84,109.24,112.62,115.98,119.34,122.67,126,129.32,132.63,135.93,139.22,142.5,145.78,149.05,152.31,155.57,158.83,162.08,165.32,168.56,171.8,175.03,178.26,181.49,184.71,187.93,191.15,194.37,197.58,200.79,204,207.2,210.41,213.61,216.81,220.01,223.2,226.4,229.59,232.79,235.98,239.17,242.35,245.54,248.73,251.91,255.09,258.28,261.46,264.64,267.82,271,274.17,277.35,280.53,283.7,286.88,290.05,293.22,296.4,299.57,302.74,305.91,309.08,312.25,315.42,318.59,321.75,324.92,328.09,331.25,334.42,337.58,340.75,343.91,347.08,350.24,353.4,356.57,359.73,362.89,366.05,369.21,372.38,375.54
48.748,54.183,58.878,63.207,67.312,71.262,75.098,78.847,82.527,86.149,89.725,93.261,96.764,100.24,103.68,107.11,110.52,113.9,117.28,120.63,123.98,127.31,130.63,133.95,137.25,140.55,143.84,147.12,150.39,153.66,156.92,160.18,163.43,166.68,169.93,173.17,176.4,179.64,182.87,186.09,189.32,192.54,195.75,198.97,202.18,205.39,208.6,211.81,215.01,218.21,221.41,224.61,227.81,231.01,234.2,237.39,240.58,243.77,246.96,250.15,253.34,256.52,259.71,262.89,266.07,269.25,272.43,275.61,278.79,281.97,285.14,288.32,291.49,294.67,297.84,301.01,304.19,307.36,310.53,313.7,316.87,320.04,323.21,326.38,329.54,332.71,335.88,339.04,342.21,345.37,348.54,351.7,354.87,358.03,361.2,364.36,367.52,370.68,373.84,377.01
49.796,55.265,59.985,64.336,68.459,72.425,76.276,80.038,83.73,87.364,90.95,94.496,98.008,101.49,104.95,108.38,111.79,115.19,118.56,121.93,125.28,128.62,131.95,135.26,138.57,141.87,145.17,148.45,151.73,155,158.27,161.53,164.79,168.04,171.29,174.53,177.77,181.01,184.24,187.47,190.7,193.92,197.14,200.36,203.57,206.79,210,213.2,216.41,219.62,222.82,226.02,229.22,232.42,235.61,238.81,242,245.19,248.38,251.57,254.76,257.95,261.13,264.32,267.5,270.68,273.86,277.04,280.22,283.4,286.58,289.76,292.93,296.11,299.28,302.46,305.63,308.8,311.98,315.15,318.32,321.49,324.66,327.83,331,334.17,337.33,340.5,343.67,346.83,350,353.16,356.33,359.49,362.66,365.82,368.99,372.15,375.31,378.47
50.844,56.346,61.091,65.462,69.604,73.586,77.452,81.227,84.931,88.576,92.173,95.728,99.249,102.74,106.2,109.64,113.06,116.46,119.85,123.22,126.58,129.92,133.25,136.58,139.89,143.2,146.49,149.78,153.07,156.35,159.62,162.88,166.14,169.4,172.65,175.9,179.14,182.38,185.61,188.84,192.07,195.3,198.52,201.74,204.96,208.18,211.39,214.6,217.81,221.02,224.22,227.42,230.62,233.82,237.02,240.22,243.41,246.61,249.8,252.99,256.18,259.37,262.55,265.74,268.93,272.11,275.29,278.48,281.66,284.84,288.02,291.19,294.37,297.55,300.72,303.9,307.07,310.25,313.42,316.59,319.77,322.94,326.11,329.28,332.45,335.62,338.79,341.96,345.12,348.29,351.46,354.62,357.79,360.95,364.12,367.28,370.45,373.61,376.78,379.94
51.891,57.425,62.195,66.588,70.747,74.745,78.625,82.414,86.13,89.786,93.393,96.958,100.49,103.99,107.46,110.91,114.33,117.74,121.13,124.51,127.87,131.22,134.56,137.89,141.21,144.52,147.82,151.11,154.4,157.68,160.96,164.23,167.49,170.75,174.01,177.26,180.5,183.74,186.98,190.22,193.45,196.68,199.9,203.13,206.35,209.56,212.78,215.99,219.2,222.41,225.62,228.82,232.03,235.23,238.43,241.63,244.82,248.02,251.21,254.41,257.6,260.79,263.98,267.16,270.35,273.54,276.72,279.9,283.09,286.27,289.45,292.63,295.81,298.99,302.16,305.34,308.52,311.69,314.87,318.04,321.21,324.39,327.56,330.73,333.9,337.07,340.24,343.41,346.58,349.75,352.91,356.08,359.25,362.41,365.58,368.74,371.91,375.07,378.24,381.4
52.937,58.504,63.298,67.711,71.888,75.903,79.797,83.598,87.326,90.993,94.611,98.185,101.72,105.23,108.71,112.17,115.6,119.02,122.41,125.8,129.16,132.52,135.86,139.2,142.52,145.84,149.14,152.44,155.73,159.02,162.3,165.57,168.84,172.1,175.36,178.61,181.86,185.11,188.35,191.59,194.82,198.05,201.28,204.51,207.73,210.95,214.17,217.38,220.6,223.81,227.02,230.22,233.43,236.63,239.83,243.03,246.23,249.43,252.63,255.82,259.01,262.21,265.4,268.58,271.77,274.96,278.15,281.33,284.51,287.7,290.88,294.06,297.24,300.42,303.6,306.78,309.95,313.13,316.31,319.48,322.66,325.83,329,332.18,335.35,338.52,341.69,344.86,348.03,351.2,354.37,357.53,360.7,363.87,367.04,370.2,373.37,376.53,379.7,382.86
53.983,59.581,64.4,68.833,73.028,77.058,80.966,84.781,88.52,92.198,95.826,99.41,102.96,106.47,109.96,113.42,116.87,120.29,123.69,127.08,130.45,133.82,137.17,140.5,143.83,147.15,150.46,153.77,157.06,160.35,163.63,166.91,170.18,173.45,176.71,179.97,183.22,186.47,189.71,192.95,196.19,199.43,202.66,205.88,209.11,212.33,215.55,218.77,221.99,225.2,228.41,231.62,234.83,238.03,241.24,244.44,247.64,250.84,254.04,257.23,260.43,263.62,266.81,270,273.19,276.38,279.57,282.76,285.94,289.13,292.31,295.49,298.67,301.85,305.03,308.21,311.39,314.57,317.75,320.92,324.1,327.27,330.45,333.62,336.79,339.97,343.14,346.31,349.48,352.65,355.82,358.99,362.16,365.32,368.49,371.66,374.83,377.99,381.16,384.32
55.028,60.658,65.5,69.954,74.166,78.211,82.134,85.961,89.712,93.401,97.039,100.63,104.19,107.71,111.21,114.68,118.13,121.56,124.97,128.36,131.74,135.11,138.46,141.81,145.14,148.47,151.78,155.09,158.39,161.68,164.97,168.25,171.53,174.79,178.06,181.32,184.58,187.83,191.07,194.32,197.56,200.8,204.03,207.26,210.49,213.71,216.94,220.16,223.37,226.59,229.8,233.01,236.22,239.43,242.64,245.84,249.04,252.24,255.44,258.64,261.84,265.03,268.23,271.42,274.61,277.8,280.99,284.18,287.36,290.55,293.74,296.92,300.1,303.28,306.47,309.65,312.83,316,319.18,322.36,325.54,328.71,331.89,335.06,338.24,341.41,344.58,347.76,350.93,354.1,357.27,360.44,363.61,366.78,369.95,373.11,376.28,379.45,382.62,385.78
56.073,61.733,66.599,71.073,75.302,79.363,83.299,87.139,90.902,94.602,98.25,101.85,105.42,108.95,112.45,115.93,119.39,122.82,126.24,129.64,133.03,136.4,139.76,143.11,146.45,149.78,153.1,156.41,159.71,163.01,166.3,169.59,172.86,176.14,179.41,182.67,185.93,189.18,192.43,195.68,198.92,202.16,205.4,208.63,211.86,215.09,218.32,221.54,224.76,227.98,231.19,234.41,237.62,240.83,244.04,247.24,250.45,253.65,256.85,260.05,263.25,266.44,269.64,272.83,276.03,279.22,282.41,285.6,288.79,291.97,295.16,298.35,301.53,304.71,307.9,311.08,314.26,317.44,320.62,323.8,326.97,330.15,333.33,336.5,339.68,342.85,346.03,349.2,352.37,355.55,358.72,361.89,365.06,368.23,371.4,374.57,377.74,380.9,384.07,387.24
57.117,62.808,67.697,72.19,76.437,80.513,84.463,88.316,92.09,95.801,99.459,103.07,106.65,110.19,113.7,117.18,120.65,124.09,127.51,130.92,134.31,137.69,141.05,144.41,147.75,151.09,154.41,157.73,161.04,164.34,167.63,170.92,174.2,177.48,180.75,184.02,187.28,190.54,193.79,197.04,200.29,203.53,206.77,210,213.24,216.47,219.7,222.92,226.14,229.36,232.58,235.8,239.01,242.22,245.43,248.64,251.85,255.05,258.25,261.45,264.65,267.85,271.05,274.25,277.44,280.63,283.83,287.02,290.21,293.4,296.58,299.77,302.96,306.14,309.32,312.51,315.69,318.87,322.05,325.23,328.41,331.59,334.77,337.94,341.12,344.29,347.47,350.64,353.82,356.99,360.16,363.34,366.51,369.68,372.85,376.02,379.19,382.36,385.53,388.69
